id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,children,expenses,purchases,acceptcmpg,generation,first_day,years
5577,1983,graduate,relation,43776.0,1,0,2014-03-05,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,1,23,10,0,Millennial,2024-01-01,10.0
7348,1958,post_graduate,single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,0,1192,19,0,Baby_boomers,2024-01-01,10.0
1127,1973,post_graduate,relation,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,0,1958,22,1,Gen_X,2024-01-01,10.0
1833,1974,post_graduate,single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,1,133,14,0,Gen_X,2024-01-01,10.0
4944,1959,graduate,relation,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,0,777,19,0,Baby_boomers,2024-01-01,10.0
9080,1972,post_graduate,single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,2,73,17,0,Gen_X,2024-01-01,11.0
6466,1965,post_graduate,relation,57236.0,1,1,2014-12-03,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,2,121,13,0,Gen_X,2024-01-01,9.0
9964,1979,graduate,single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,1,424,19,0,Gen_X,2024-01-01,10.0
4790,1958,graduate,single,79803.0,0,1,2014-02-06,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,1,868,14,0,Baby_boomers,2024-01-01,10.0
10245,1986,post_graduate,single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,0,756,16,0,Millennial,2024-01-01,11.0
1109,1982,post_graduate,relation,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,12,11,0,Millennial,2024-01-01,11.0
6001,1979,graduate,relation,56775.0,0,1,2013-02-01,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,1,937,30,0,Gen_X,2024-01-01,11.0
5538,1975,graduate,single,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,0,1862,18,1,Gen_X,2024-01-01,10.0
10552,1979,post_graduate,relation,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,1,367,19,0,Gen_X,2024-01-01,11.0
1545,1986,graduate,relation,38508.0,1,0,2013-02-08,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,1,443,28,0,Millennial,2024-01-01,11.0
7409,1970,graduate,relation,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,1,267,18,0,Gen_X,2024-01-01,10.0
4444,1972,graduate,relation,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,1,61,14,0,Gen_X,2024-01-01,10.0
146,1960,post_graduate,single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,0,1323,23,1,Baby_boomers,2024-01-01,10.0
6271,1952,post_graduate,relation,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,1,63,11,0,Baby_boomers,2024-01-01,10.0
10065,1970,post_graduate,relation,15315.0,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,0,64,13,0,Gen_X,2024-01-01,11.0
4741,1974,post_graduate,relation,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,1,562,24,1,Gen_X,2024-01-01,10.0
246,1965,graduate,relation,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,2,312,23,0,Gen_X,2024-01-01,10.0
375,1954,graduate,single,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,0,1156,17,0,Baby_boomers,2024-01-01,11.0
1524,1983,post_graduate,single,81698.0,0,0,2013-01-03,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,0,1104,21,1,Millennial,2024-01-01,11.0
10022,1973,post_graduate,single,54466.0,1,1,2014-09-02,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,2,16,9,0,Gen_X,2024-01-01,9.0
7451,1960,post_graduate,single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,0,2008,20,1,Baby_boomers,2024-01-01,10.0
11010,1984,post_graduate,single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,1,44,17,0,Millennial,2024-01-01,10.0
4356,1971,graduate,relation,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,1,1574,20,1,Gen_X,2024-01-01,10.0
3885,1983,post_graduate,relation,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,1,63,13,1,Millennial,2024-01-01,10.0
1175,1983,post_graduate,relation,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,0,426,18,1,Millennial,2024-01-01,10.0
880,1966,under_graduate,relation,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0,96,14,0,Gen_X,2024-01-01,11.0
2320,1978,post_graduate,relation,47025.0,0,1,2013-12-09,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,1,635,32,0,Gen_X,2024-01-01,10.0
850,1968,graduate,single,70566.0,0,1,2013-06-10,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,1,757,25,0,Gen_X,2024-01-01,11.0
4713,1979,post_graduate,relation,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,1,125,16,0,Gen_X,2024-01-01,11.0
675,1973,post_graduate,single,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,2,332,23,0,Gen_X,2024-01-01,11.0
5025,1979,graduate,single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,1,135,11,0,Gen_X,2024-01-01,10.0
2308,1954,graduate,relation,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,1,330,21,0,Baby_boomers,2024-01-01,11.0
5995,1962,graduate,single,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,2,384,28,0,Baby_boomers,2024-01-01,11.0
6749,1966,graduate,single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,2,1722,26,0,Gen_X,2024-01-01,11.0
1010,1977,graduate,relation,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,3,78,10,0,Gen_X,2024-01-01,10.0
8977,1985,under_graduate,single,16581.0,0,0,2013-12-01,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,0,24,8,0,Millennial,2024-01-01,10.0
4756,1952,post_graduate,single,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,0,1168,29,0,Baby_boomers,2024-01-01,10.0
3412,1951,post_graduate,relation,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,1,957,24,1,Baby_boomers,2024-01-01,11.0
606,1967,graduate,single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,2,15,11,0,Gen_X,2024-01-01,10.0
5961,1978,graduate,relation,42693.0,1,0,2014-07-06,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,1,57,10,0,Gen_X,2024-01-01,9.0
2975,1976,graduate,relation,85606.0,0,1,2012-12-11,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,1,1956,27,1,Gen_X,2024-01-01,11.0
2894,1985,graduate,single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,0,2013,25,1,Millennial,2024-01-01,10.0
7613,1974,post_graduate,relation,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,1,326,20,0,Gen_X,2024-01-01,10.0
10542,1968,post_graduate,relation,36778.0,1,1,2012-05-08,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,2,77,18,0,Gen_X,2024-01-01,12.0
8015,1962,post_graduate,single,85696.0,0,0,2013-03-05,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,0,1313,21,0,Baby_boomers,2024-01-01,11.0
10617,1989,post_graduate,single,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,0,30,13,0,Millennial,2024-01-01,10.0
11166,1961,graduate,relation,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,1,315,21,0,Baby_boomers,2024-01-01,11.0
849,1953,post_graduate,relation,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,1,660,26,0,Baby_boomers,2024-01-01,11.0
523,1989,graduate,relation,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,1,74,12,0,Millennial,2024-01-01,11.0
4066,1978,post_graduate,single,21282.0,1,0,2014-11-05,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,1,46,13,0,Gen_X,2024-01-01,9.0
8414,1962,post_graduate,single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,1,86,15,0,Baby_boomers,2024-01-01,10.0
819,1945,graduate,single,63285.0,0,0,2013-05-11,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,0,1103,28,0,Builder,2024-01-01,11.0
4961,1974,post_graduate,relation,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,1,61,15,0,Gen_X,2024-01-01,10.0
749,1981,graduate,relation,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,1,145,15,1,Millennial,2024-01-01,10.0
5430,1956,graduate,relation,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,2,684,39,0,Baby_boomers,2024-01-01,11.0
7755,1954,post_graduate,relation,57744.0,0,1,2013-12-11,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,1,411,24,0,Baby_boomers,2024-01-01,10.0
10525,1986,graduate,single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,1,27,13,1,Millennial,2024-01-01,11.0
1453,1943,post_graduate,single,57513.0,0,0,2013-06-07,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,0,1060,33,0,Builder,2024-01-01,11.0
8310,1964,graduate,relation,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,1,1459,30,0,Baby_boomers,2024-01-01,11.0
10710,1979,graduate,relation,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,1,18,12,0,Gen_X,2024-01-01,11.0
5031,1974,graduate,relation,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,0,1833,28,1,Gen_X,2024-01-01,11.0
2613,1960,post_graduate,relation,54197.0,0,1,2014-03-04,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,1,237,13,0,Baby_boomers,2024-01-01,10.0
213,1963,post_graduate,single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,2,48,17,0,Baby_boomers,2024-01-01,10.0
967,1976,graduate,relation,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,2,515,33,0,Gen_X,2024-01-01,10.0
1077,1974,graduate,relation,56715.0,0,0,2012-05-12,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,0,1020,19,0,Gen_X,2024-01-01,12.0
7959,1961,graduate,relation,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,0,1370,12,0,Baby_boomers,2024-01-01,10.0
640,1951,graduate,relation,57304.0,0,1,2013-11-03,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,1,1026,30,0,Baby_boomers,2024-01-01,10.0
4252,1965,graduate,relation,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,1,301,17,0,Gen_X,2024-01-01,10.0
8432,1956,graduate,relation,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,2,684,39,0,Baby_boomers,2024-01-01,11.0
6218,1965,graduate,relation,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,1,499,24,1,Gen_X,2024-01-01,11.0
6905,1994,graduate,relation,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,0,1004,23,0,Millennial,2024-01-01,11.0
5922,1974,post_graduate,relation,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,1,218,19,0,Gen_X,2024-01-01,10.0
3598,1972,graduate,relation,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,1,606,26,0,Gen_X,2024-01-01,11.0
6116,1968,post_graduate,relation,48985.0,0,1,2013-05-07,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,1,75,9,0,Gen_X,2024-01-01,11.0
6263,1968,graduate,relation,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,3,106,17,0,Gen_X,2024-01-01,11.0
10486,1948,graduate,relation,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,0,990,19,0,Baby_boomers,2024-01-01,11.0
2410,1969,graduate,single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,0,1097,17,0,Gen_X,2024-01-01,10.0
193,1996,under_graduate,relation,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,0,16,9,1,Gen_Z,2024-01-01,10.0
3363,1974,post_graduate,relation,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,0,34,13,0,Gen_X,2024-01-01,10.0
8278,1990,post_graduate,relation,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,0,1711,21,0,Millennial,2024-01-01,11.0
10660,1957,post_graduate,relation,66726.0,1,1,2014-12-01,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,2,438,24,1,Baby_boomers,2024-01-01,9.0
8686,1979,under_graduate,relation,23724.0,1,0,2013-08-01,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,1,75,15,0,Gen_X,2024-01-01,10.0
1604,1960,post_graduate,relation,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,1,225,18,0,Baby_boomers,2024-01-01,10.0
5907,1952,post_graduate,relation,33444.0,1,1,2012-03-11,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,2,18,12,0,Baby_boomers,2024-01-01,12.0
10669,1981,graduate,relation,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,1,470,20,0,Millennial,2024-01-01,11.0
2918,1981,graduate,single,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,2,91,14,0,Millennial,2024-01-01,11.0
5735,1991,post_graduate,single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,0,2525,19,1,Millennial,2024-01-01,10.0
359,1950,graduate,relation,48070.0,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,1,504,26,0,Baby_boomers,2024-01-01,11.0
8387,1957,graduate,relation,43140.0,0,1,2013-05-01,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,1,235,17,0,Baby_boomers,2024-01-01,11.0
1829,1961,post_graduate,single,54959.0,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,1,1232,28,1,Baby_boomers,2024-01-01,11.0
3839,1958,under_graduate,single,15056.0,1,1,2013-03-05,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,2,88,17,0,Baby_boomers,2024-01-01,11.0
9392,1971,graduate,single,26954.0,1,0,2014-08-05,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,17,11,0,Gen_X,2024-01-01,9.0
2292,1985,graduate,single,22327.0,1,0,2013-02-08,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,1,24,10,0,Millennial,2024-01-01,11.0
10466,1965,graduate,relation,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,2,60,11,0,Gen_X,2024-01-01,10.0
9855,1952,post_graduate,single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,1,1020,30,1,Baby_boomers,2024-01-01,10.0
4088,1962,post_graduate,relation,31497.0,0,1,2012-06-12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,1,155,18,0,Baby_boomers,2024-01-01,12.0
5231,1974,post_graduate,relation,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,2,51,10,0,Gen_X,2024-01-01,10.0
590,1970,post_graduate,single,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,0,1812,19,0,Gen_X,2024-01-01,11.0
8732,1969,post_graduate,single,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,1,1461,29,1,Gen_X,2024-01-01,11.0
2315,1960,graduate,single,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,1,96,10,0,Baby_boomers,2024-01-01,10.0
3515,1952,graduate,single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,1,160,14,0,Baby_boomers,2024-01-01,10.0
2245,1969,post_graduate,relation,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,2,139,16,0,Gen_X,2024-01-01,11.0
6283,1968,post_graduate,single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,1,908,28,0,Gen_X,2024-01-01,11.0
2246,1965,post_graduate,relation,46891.0,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,1,183,12,0,Gen_X,2024-01-01,11.0
6606,1969,post_graduate,relation,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1,1161,27,1,Gen_X,2024-01-01,11.0
5545,1972,post_graduate,relation,78075.0,0,0,2014-05-04,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,0,988,15,0,Gen_X,2024-01-01,10.0
7342,1961,post_graduate,single,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,1,1072,32,0,Baby_boomers,2024-01-01,11.0
837,1977,graduate,relation,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,2,174,16,0,Gen_X,2024-01-01,10.0
9500,1959,graduate,relation,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,1,758,29,0,Baby_boomers,2024-01-01,11.0
3602,1958,post_graduate,relation,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,1,195,15,0,Baby_boomers,2024-01-01,10.0
234,1979,graduate,single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,1,31,13,1,Gen_X,2024-01-01,11.0
2995,1957,post_graduate,relation,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,0,1084,18,0,Baby_boomers,2024-01-01,10.0
1118,1956,post_graduate,relation,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,1,685,30,1,Baby_boomers,2024-01-01,11.0
7789,1965,post_graduate,relation,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,0,1672,28,1,Gen_X,2024-01-01,10.0
3068,1990,graduate,relation,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,0,43,13,0,Millennial,2024-01-01,10.0
8955,1957,post_graduate,relation,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,2,49,10,1,Baby_boomers,2024-01-01,10.0
945,1965,graduate,relation,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,1,133,16,0,Gen_X,2024-01-01,11.0
5644,1957,graduate,relation,42213.0,0,1,2013-12-10,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,1,363,22,1,Baby_boomers,2024-01-01,10.0
7192,1955,graduate,relation,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,1,545,19,0,Baby_boomers,2024-01-01,11.0
2324,1972,graduate,relation,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,1,1065,35,1,Gen_X,2024-01-01,10.0
697,1969,graduate,relation,74918.0,0,0,2013-12-03,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,0,2047,24,1,Gen_X,2024-01-01,10.0
3439,1972,graduate,relation,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,2,296,21,0,Gen_X,2024-01-01,11.0
1506,1975,graduate,single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,2,140,17,0,Gen_X,2024-01-01,11.0
232,1965,graduate,single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,1,530,20,0,Gen_X,2024-01-01,10.0
8876,1963,post_graduate,relation,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,2,152,22,0,Baby_boomers,2024-01-01,11.0
4500,1991,post_graduate,relation,68682.0,0,0,2013-06-10,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,0,1598,26,0,Millennial,2024-01-01,11.0
9739,1963,graduate,single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,1,114,15,0,Baby_boomers,2024-01-01,11.0
10395,1986,under_graduate,single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,1,101,18,0,Millennial,2024-01-01,11.0
1176,1973,graduate,relation,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,1,25,12,0,Gen_X,2024-01-01,10.0
1627,1957,post_graduate,single,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,0,789,26,1,Baby_boomers,2024-01-01,11.0
938,1981,graduate,relation,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,2,87,15,1,Millennial,2024-01-01,10.0
2740,1958,post_graduate,single,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,2,90,16,0,Baby_boomers,2024-01-01,10.0
257,1959,post_graduate,relation,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,1,1215,23,0,Baby_boomers,2024-01-01,11.0
4058,1955,post_graduate,single,61284.0,0,0,2013-12-10,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,0,811,28,1,Baby_boomers,2024-01-01,10.0
7736,1986,graduate,relation,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,1,61,12,1,Millennial,2024-01-01,11.0
8210,1975,post_graduate,relation,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,1,405,22,0,Gen_X,2024-01-01,10.0
833,1955,post_graduate,relation,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,2,72,16,0,Baby_boomers,2024-01-01,10.0
6230,1971,graduate,single,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,2,189,22,0,Gen_X,2024-01-01,11.0
7325,1986,post_graduate,relation,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,1,40,10,0,Millennial,2024-01-01,11.0
1307,1978,graduate,single,41986.0,0,1,2014-09-02,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,1,63,14,0,Gen_X,2024-01-01,9.0
1502,1983,graduate,relation,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,1,52,15,0,Millennial,2024-01-01,11.0
6211,1976,post_graduate,relation,37395.0,1,0,2014-02-05,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,1,39,11,0,Gen_X,2024-01-01,10.0
